order_id,customer_id,order_date,total_amount,is_onsite
1472,246,2024-06-05,73.27,True
1473,246,2023-06-16,111.44,False
1474,246,2023-06-08,60.22,True
1475,246,2023-03-02,125.49,False
1476,246,2022-01-24,83.29,False
1477,246,2023-02-26,108.1,False
1478,247,2024-07-17,119.54,True
1479,247,2024-07-15,69.63,False
1480,247,2024-07-07,113.27,False
1481,247,2024-06-09,25.92,True
1482,247,2024-05-04,41.79,False
1483,247,2024-05-01,96.35,False
1484,248,2024-06-07,141.32,True
1485,248,2024-07-04,84.72,True
1486,248,2024-03-19,53.88,False
1487,248,2024-07-01,93.41,False
1488,248,2024-07-17,106.95,False
1489,248,2024-07-07,107.78,False
1490,248,2024-07-03,118.8,False
1491,249,2023-06-17,71.91,True
1492,249,2023-08-23,100.44,False
1493,249,2023-05-26,59.32,False
1494,249,2023-08-09,82.46,False
1495,249,2023-12-27,57.1,False
1496,249,2024-06-19,29.21,True
1497,249,2023-08-31,81.26,True
1498,250,2024-07-03,112.64,False
1499,250,2024-07-17,107.82,True
1500,250,2024-01-29,98.22,True
1501,250,2024-03-29,96.14,False
1502,250,2024-03-25,116.59,False
1503,251,2024-05-30,99.33,False
1504,251,2024-07-19,141.44,False
1505,251,2024-06-12,185.95,False
1506,251,2024-05-30,129.35,False
1507,252,2023-10-28,87.34,False
1508,252,2022-08-01,94.46,False
1509,252,2024-06-14,66.12,False
1510,252,2023-05-07,102.39,False
1511,252,2022-01-25,150.56,False
1512,252,2023-12-22,123.28,False
1513,253,2022-10-30,64.81,False
1514,253,2022-12-15,70.08,False
1515,253,2022-04-24,96.49,True
1516,253,2022-01-27,111.25,True
1517,253,2022-07-14,97.45,False
1518,253,2022-08-29,111.88,True
1519,254,2024-06-09,72.51,False
1520,254,2024-04-29,51.66,False
1521,254,2024-04-25,67.87,False
1522,254,2024-06-16,102.78,False
1523,254,2024-07-12,79.16,True
1524,254,2024-06-05,41.5,False
1525,254,2024-06-08,72.81,True
1526,255,2023-08-25,182.46,False
1527,255,2022-02-15,150.78,True
1528,255,2023-03-19,94.7,False
1529,256,2024-05-23,107.03,False
1530,256,2022-12-31,124.92,False
1531,256,2023-05-06,98.42,False
1532,256,2023-10-18,115.83,True
1533,256,2023-08-09,43.59,False
1534,256,2024-03-18,62.96,False
1535,257,2023-08-26,93.2,False
1536,257,2022-10-21,104.13,False
1537,257,2023-05-01,125.37,False
1538,257,2024-03-12,110.33,False
1539,257,2023-01-11,68.42,False
1540,257,2023-03-22,71.47,False
1541,257,2024-05-13,118.79,False
1542,258,2023-12-03,117.0,False
1543,258,2024-02-19,104.17,False
1544,258,2022-09-15,46.4,False
1545,258,2022-09-12,121.39,False
1546,258,2024-04-11,211.24,False
1547,259,2022-09-19,102.79,False
1548,259,2023-09-06,68.92,True
1549,259,2024-03-31,100.81,False
1550,259,2022-11-06,124.75,True
1551,259,2023-04-22,80.6,False
1552,259,2024-01-29,57.25,False
1553,259,2022-11-27,80.24,False
1554,260,2023-12-30,67.4,False
1555,260,2024-04-28,122.9,False
1556,260,2024-07-14,58.94,False
1557,260,2024-02-14,57.53,False
1558,260,2024-02-12,91.36,False
1559,260,2024-05-02,75.33,False
1560,260,2024-04-27,83.61,False
1561,261,2022-07-08,105.64,False
1562,261,2022-07-11,91.65,True
1563,261,2024-04-17,61.82,False
1564,261,2021-12-18,16.54,False
1565,261,2024-03-30,71.74,False
1566,261,2022-03-18,66.92,False
1567,261,2023-12-10,46.59,False
1568,262,2024-01-07,190.0,False
1569,262,2023-08-27,161.06,True
1570,262,2023-05-12,169.37,False
1571,263,2024-07-11,116.66,False
1572,263,2023-09-09,168.71,False
1573,263,2024-07-15,83.29,True
1574,263,2024-07-10,67.94,False
1575,263,2023-12-01,105.24,False
1576,263,2023-01-19,60.91,True
1577,264,2024-02-25,57.31,False
1578,264,2023-01-14,98.17,True
1579,264,2022-12-24,66.19,False
1580,264,2023-10-26,77.66,False
1581,264,2024-03-30,84.23,False
1582,264,2022-12-05,59.08,False
1583,264,2022-06-24,70.37,False
1584,265,2024-05-05,59.73,True
1585,265,2024-04-09,102.25,False
1586,265,2024-05-21,97.62,False
1587,265,2024-03-19,43.48,False
1588,265,2024-04-28,66.43,False
1589,265,2024-06-19,91.71,False
1590,266,2024-07-12,74.19,False
1591,266,2024-07-09,79.0,True
1592,266,2024-07-15,168.2,False
1593,266,2024-07-14,90.43,False
1594,266,2024-07-08,71.45,True
1595,266,2024-07-14,100.51,True
1596,267,2024-06-14,67.98,False
1597,267,2023-12-10,72.13,True
1598,267,2023-10-09,44.52,False
1599,267,2023-08-08,61.58,False
1600,267,2023-08-25,86.41,True
1601,267,2022-05-22,82.94,False
1602,267,2022-05-20,58.61,False
1603,268,2022-12-20,141.25,True
1604,268,2022-07-19,84.41,False
1605,268,2023-11-13,35.79,False
1606,268,2022-09-16,124.36,False
1607,268,2022-10-29,99.68,False
1608,269,2023-12-14,119.5,False
1609,269,2022-11-23,127.29,False
1610,269,2024-04-02,171.26,True
1611,269,2023-02-21,100.16,True
1612,270,2024-03-15,180.41,False
1613,270,2024-05-14,221.56,False
1614,270,2023-10-09,94.34,True
1615,270,2024-05-21,126.34,True
1616,271,2024-06-19,97.25,False
1617,271,2024-03-22,67.74,False
1618,271,2024-06-05,46.79,True
1619,271,2024-03-25,93.63,False
1620,271,2024-01-08,85.86,False
1621,271,2023-08-17,83.87,True
1622,272,2022-03-17,81.01,True
1623,272,2024-06-10,143.94,True
1624,272,2023-12-14,147.7,False
1625,272,2022-11-19,111.38,True
1626,272,2023-09-17,111.8,False
1627,272,2023-10-07,97.07,False
1628,273,2024-02-06,121.51,True
1629,273,2024-03-15,124.55,False
1630,273,2024-03-25,84.08,False
1631,273,2024-05-25,58.62,False
1632,273,2024-05-23,131.71,False
1633,273,2024-03-12,129.95,True
1634,274,2024-04-05,91.95,False
1635,274,2024-03-11,53.88,True
1636,274,2024-03-17,121.07,False
1637,274,2024-06-15,92.74,False
1638,274,2024-03-07,125.02,False
1639,274,2024-01-14,94.97,False
1640,275,2023-03-09,120.41,False
1641,275,2022-10-03,87.25,False
1642,275,2024-05-21,188.94,False
1643,275,2023-07-31,145.16,True
1644,276,2024-04-25,83.26,False
1645,276,2024-05-26,73.72,True
1646,276,2024-05-09,91.96,False
1647,276,2024-02-29,80.16,False
1648,276,2024-01-27,92.41,True
1649,276,2024-04-20,50.63,False
1650,276,2023-12-11,104.4,True
1651,277,2024-01-19,93.38,False
1652,277,2023-02-21,144.13,True
1653,277,2024-06-05,102.65,False
1654,277,2023-01-15,28.79,False
1655,277,2024-06-08,124.17,False
1656,277,2024-04-12,133.11,False
1657,278,2024-07-03,172.98,False
1658,278,2024-02-20,116.53,False
1659,278,2024-01-10,166.14,False
1660,278,2023-11-04,143.04,False
1661,279,2024-07-12,102.12,False
1662,279,2024-07-16,30.94,True
1663,279,2024-07-20,96.03,False
1664,279,2024-07-18,118.13,True
1665,279,2024-07-18,115.35,False
1666,279,2024-07-14,142.56,True
1667,280,2023-06-12,61.13,False
1668,280,2023-07-26,73.41,False
1669,280,2023-02-16,117.01,False
1670,280,2024-07-17,65.23,False
1671,280,2023-04-18,83.1,False
1672,280,2024-06-25,62.03,False
1673,280,2024-04-21,112.47,False
1674,281,2023-08-07,66.26,True
1675,281,2023-08-11,76.81,False
1676,281,2024-01-17,54.56,False
1677,281,2023-10-02,63.95,False
1678,281,2024-05-13,58.59,False
1679,281,2023-12-16,63.36,False
1680,281,2024-05-13,46.39,False
1681,282,2024-06-16,74.94,False
1682,282,2024-04-30,73.45,False
1683,282,2024-05-31,36.73,False
1684,282,2024-05-03,78.49,False
1685,282,2024-07-12,42.54,False
1686,282,2024-07-19,50.29,True
1687,282,2024-05-03,130.77,False
1688,283,2024-07-04,96.71,False
1689,283,2024-06-08,56.71,False
1690,283,2024-05-01,71.3,False
1691,283,2023-06-14,63.1,True
1692,283,2024-05-28,74.73,False
1693,283,2023-09-02,76.32,False
1694,283,2023-07-02,51.14,False
1695,284,2024-06-11,88.72,False
1696,284,2023-12-18,103.71,False
1697,284,2024-06-25,116.49,True
1698,284,2024-05-24,144.04,False
1699,284,2024-03-16,138.24,False
1700,284,2024-07-05,90.27,False
1701,285,2022-10-26,57.98,False
1702,285,2023-10-05,105.3,False
1703,285,2024-01-27,52.04,False
1704,285,2023-10-30,97.55,True
1705,285,2024-01-19,88.47,False
1706,285,2023-03-05,107.64,False
1707,285,2023-10-11,119.28,True
1708,286,2024-06-30,133.75,False
1709,286,2023-08-30,63.14,False
1710,286,2023-05-25,97.21,False
1711,286,2023-05-26,104.31,False
1712,286,2023-07-18,120.76,False
1713,286,2023-11-08,101.43,False
1714,287,2024-03-02,139.28,False
1715,287,2023-11-30,184.85,True
1716,287,2022-12-05,52.97,True
1717,287,2023-03-21,78.71,False
1718,287,2024-03-25,177.98,False
1719,288,2022-12-11,126.56,False
1720,288,2023-05-07,35.98,False
1721,288,2022-05-03,95.14,False
1722,288,2024-06-23,87.0,False
1723,288,2024-06-15,54.25,False
1724,288,2022-05-11,109.43,False
1725,289,2023-10-22,96.85,False
1726,289,2023-12-11,150.18,False
1727,289,2023-11-05,181.54,False
1728,289,2023-09-06,139.26,False
1729,289,2023-04-01,90.36,True
1730,289,2024-03-07,52.38,False
1731,290,2023-12-22,36.26,False
1732,290,2023-06-05,71.3,False
1733,290,2023-04-26,49.95,False
1734,290,2024-01-25,71.59,False
1735,290,2024-04-05,54.47,False
1736,290,2024-06-17,111.2,False
1737,290,2024-01-25,82.63,False
1738,291,2024-03-18,82.31,False
1739,291,2024-05-09,69.96,False
1740,291,2024-05-10,89.69,False
1741,291,2023-10-16,100.93,True
1742,291,2024-03-02,85.22,False
1743,291,2024-05-15,90.18,False
1744,292,2022-03-22,75.09,False
1745,292,2022-02-13,157.17,False
1746,292,2023-06-20,101.84,False
1747,292,2024-02-24,64.25,False
1748,292,2022-08-10,29.84,False
1749,292,2022-01-19,45.33,False
1750,293,2024-07-01,67.96,True
1751,293,2022-03-27,47.18,False
1752,293,2024-04-27,53.68,False
1753,293,2023-01-10,81.73,False
1754,293,2022-07-17,78.4,True
1755,293,2023-02-13,69.38,True
1756,293,2023-01-25,72.85,False
1757,294,2024-01-20,53.68,False
1758,294,2023-12-06,77.42,False
1759,294,2023-08-15,71.43,False
1760,294,2024-01-27,82.2,False
1761,294,2023-12-15,90.96,False
1762,294,2023-05-15,99.12,False
1763,294,2024-02-14,91.27,False
1764,295,2024-07-04,113.11,False
1765,295,2024-07-13,78.42,True
1766,295,2024-04-17,141.54,False
1767,295,2024-04-23,104.26,False
1768,295,2024-04-25,194.4,False
1769,296,2024-03-28,94.84,False
1770,296,2023-07-23,115.9,False
1771,296,2023-10-15,90.31,False
1772,296,2023-11-14,72.17,False
1773,296,2023-12-25,90.49,False
1774,297,2023-07-24,118.37,True
1775,297,2023-08-05,142.46,True
1776,297,2024-07-09,58.41,False
1777,297,2024-06-21,139.48,False
1778,297,2024-02-25,75.14,True
1779,298,2024-06-11,154.01,False
1780,298,2023-06-22,137.57,False
1781,298,2023-10-31,138.99,False
1782,298,2023-11-16,102.9,False
1783,299,2022-09-25,149.98,False
1784,299,2022-10-17,172.5,True
1785,300,2024-03-11,111.69,False
1786,300,2024-05-31,167.72,False
1787,300,2024-04-04,154.61,False
1788,300,2024-02-15,25.46,False
1789,300,2024-06-13,54.42,False
1790,301,2023-05-05,75.68,False
1791,301,2024-03-21,112.59,False
1792,301,2023-11-12,117.56,True
1793,301,2024-05-23,128.55,False
1794,301,2023-05-15,35.64,False
1795,301,2023-12-06,73.29,True
1796,302,2023-12-31,96.08,False
1797,302,2023-09-06,99.79,False
1798,302,2024-02-01,103.84,False
1799,302,2024-04-23,72.27,False
1800,302,2024-01-12,103.87,False
1801,302,2023-10-20,90.16,False
1802,303,2024-01-27,71.55,False
1803,303,2024-01-11,53.48,False
1804,303,2024-04-21,53.34,False
1805,303,2024-05-13,111.62,True
1806,303,2024-01-15,86.27,False
1807,303,2024-03-19,67.25,False
1808,303,2024-05-21,49.75,False
1809,304,2023-08-22,131.09,False
1810,304,2022-03-27,138.64,True
1811,304,2023-04-27,53.79,False
1812,304,2023-01-30,70.24,True
1813,304,2022-11-09,95.34,False
1814,304,2024-06-24,96.99,True
1815,305,2024-03-30,32.41,False
1816,305,2021-11-01,38.59,False
1817,305,2024-03-22,113.94,False
1818,305,2022-06-19,62.27,True
1819,305,2023-09-19,57.78,False
1820,305,2023-12-18,71.73,False
1821,306,2024-06-26,97.22,False
1822,306,2024-05-24,122.24,False
1823,306,2024-03-29,115.71,False
1824,306,2024-06-15,167.4,False
1825,306,2024-07-08,88.91,False
1826,307,2024-06-15,47.11,False
1827,307,2024-05-02,107.04,False
1828,307,2024-07-13,72.54,False
1829,307,2024-03-30,87.51,False
1830,307,2024-04-05,100.94,True
1831,307,2024-06-16,61.37,False
1832,307,2024-04-01,88.22,False
1833,308,2023-03-22,57.22,False
1834,308,2023-06-06,144.37,False
1835,308,2023-05-25,94.2,False
1836,308,2024-07-15,107.09,False
1837,308,2023-03-23,73.33,False
1838,308,2023-10-13,142.37,False
1839,309,2024-03-13,69.37,False
1840,309,2024-02-17,90.27,True
1841,309,2024-06-07,66.8,False
1842,309,2023-04-01,83.97,False
1843,309,2024-03-27,74.4,False
1844,309,2023-04-02,59.15,False
1845,309,2023-10-10,64.38,False
1846,310,2024-06-10,100.3,False
1847,310,2024-05-22,70.41,True
1848,310,2024-04-26,66.47,False
1849,310,2024-05-08,56.15,False
1850,310,2024-04-12,82.19,True
1851,310,2024-05-01,59.83,False
1852,310,2024-05-12,82.5,False
1853,311,2022-03-10,88.42,False
1854,311,2023-03-09,71.91,False
1855,311,2023-12-06,49.64,False
1856,311,2022-05-19,78.23,True
1857,311,2022-09-17,76.99,False
1858,311,2024-05-11,84.45,False
1859,311,2024-07-06,52.82,False
1860,312,2024-04-23,102.66,True
1861,312,2024-06-15,86.89,False
1862,312,2024-03-17,80.99,False
1863,312,2024-07-17,139.78,True
1864,312,2024-04-24,63.63,False
1865,312,2024-06-01,143.27,False
1866,313,2024-06-08,187.23,False
1867,313,2024-07-17,83.17,True
1868,313,2024-06-26,136.15,False
1869,314,2024-06-25,68.93,False
1870,314,2024-04-15,100.19,True
1871,314,2024-02-26,90.18,False
1872,314,2024-04-29,79.67,False
1873,314,2024-02-22,59.59,False
1874,314,2024-04-09,61.98,False
1875,314,2024-02-26,49.8,False
1876,315,2022-09-14,135.92,False
1877,315,2024-06-21,134.53,True
1878,315,2024-01-31,187.3,True
1879,315,2023-07-11,70.73,False
1880,315,2022-11-29,151.82,False
1881,316,2023-09-01,57.51,False
1882,316,2024-03-27,101.34,True
1883,316,2024-03-31,83.55,False
1884,316,2024-05-07,117.49,False
1885,316,2023-07-20,143.97,False
1886,316,2022-10-27,30.92,False
1887,316,2023-12-08,74.85,True
1888,317,2022-06-23,99.92,False
1889,317,2023-08-23,84.7,False
1890,317,2022-10-03,64.16,False
1891,317,2022-06-12,38.93,True
1892,317,2024-02-13,61.58,False
1893,317,2023-09-18,91.05,False
1894,317,2023-05-15,102.83,False
1895,317,2023-01-22,74.16,False
1896,317,2023-06-16,58.2,False
1897,317,2024-05-26,55.44,True
1898,318,2023-08-11,80.99,False
1899,318,2023-07-05,142.59,True
1900,318,2023-12-14,187.0,False
1901,318,2024-01-03,85.17,False
1902,319,2023-08-27,61.69,False
1903,319,2023-04-20,165.61,False
1904,319,2024-05-14,107.17,False
1905,320,2023-11-24,94.37,False
1906,320,2023-08-24,101.52,False
1907,320,2023-04-10,129.78,False
1908,320,2024-01-16,70.61,False
1909,320,2023-07-30,96.41,False
1910,320,2023-06-07,105.01,True
1911,320,2023-05-16,63.52,False
1912,321,2024-01-08,76.31,False
1913,321,2023-10-04,179.46,False
1914,321,2024-05-15,131.64,False
1915,321,2024-04-27,86.51,False
1916,321,2024-03-15,129.48,False
1917,322,2024-07-16,60.05,False
1918,322,2024-06-26,73.89,False
1919,322,2024-07-09,90.89,True
1920,322,2024-07-10,106.21,False
1921,322,2024-07-11,117.52,False
1922,322,2024-06-23,74.7,False
1923,322,2024-06-26,75.25,False
1924,323,2023-04-08,104.25,True
1925,323,2023-04-13,112.7,False
1926,323,2024-04-07,126.42,False
1927,323,2023-05-30,114.99,False
1928,323,2022-08-23,99.62,True
1929,323,2023-10-05,102.46,False
1930,324,2024-07-02,51.72,False
1931,324,2024-03-23,79.52,True
1932,324,2024-05-10,121.01,False
1933,324,2024-05-30,92.67,True
1934,324,2024-01-20,77.38,False
1935,325,2024-01-21,162.18,False
1936,325,2024-05-07,130.09,False
1937,325,2023-10-10,142.05,False
1938,325,2024-01-22,88.88,True
1939,325,2023-10-30,111.58,False
1940,325,2024-04-09,55.36,False
1941,326,2024-05-12,234.84,False
1942,326,2022-09-29,212.36,False
1943,327,2023-10-07,87.44,False
1944,327,2023-06-09,75.41,False
1945,327,2024-06-13,56.27,False
1946,327,2023-07-07,60.08,True
1947,327,2023-07-11,46.31,True
1948,327,2023-11-05,129.79,False
1949,327,2023-07-27,75.02,False
1950,328,2024-05-03,148.56,True
1951,328,2024-07-08,71.35,True
1952,328,2024-05-24,138.06,False
1953,328,2024-07-17,113.52,False
1954,328,2024-05-02,104.52,True
1955,328,2024-04-30,88.34,False
1956,329,2023-07-30,129.26,False
1957,329,2023-02-16,131.61,True
1958,329,2023-08-24,103.16,False
1959,329,2023-11-15,30.99,False
1960,329,2022-12-04,83.51,False
1961,329,2023-08-13,123.38,False
1962,330,2024-01-02,40.96,True
1963,330,2023-12-25,62.19,False
1964,330,2023-09-09,60.46,False
1965,330,2023-11-20,61.17,False
1966,330,2024-06-24,44.85,False
1967,330,2024-04-07,80.14,True
1968,330,2023-08-01,51.61,False
1969,331,2024-05-19,114.76,True
1970,331,2023-01-25,75.46,False
1971,331,2024-01-11,78.54,False
1972,331,2024-02-29,85.01,False
1973,331,2023-12-29,74.39,False
1974,331,2023-08-12,125.39,True
1975,331,2023-11-08,103.81,False
1976,332,2024-06-26,109.96,True
1977,332,2024-04-10,77.8,False
1978,332,2024-06-19,74.56,True
1979,332,2024-06-24,33.75,True
1980,332,2024-04-09,84.44,False
1981,332,2024-05-18,57.98,False
1982,332,2024-05-09,91.12,False
1983,333,2023-05-04,133.6,True
1984,333,2024-04-13,66.59,False
1985,333,2024-04-07,83.94,False
1986,333,2023-06-07,103.96,True
1987,333,2023-07-12,102.65,True
1988,333,2023-01-06,129.79,False
1989,334,2023-08-11,66.54,False
1990,334,2023-12-23,73.56,True
1991,334,2023-05-16,119.3,False
1992,334,2023-05-07,100.65,False
1993,334,2023-12-05,142.39,False
1994,334,2023-05-23,63.48,False
1995,335,2023-11-23,113.89,False
1996,335,2022-06-04,58.15,False
1997,335,2024-03-11,88.72,False
1998,335,2024-02-04,68.49,False
1999,335,2023-08-25,74.76,True
2000,335,2023-03-11,136.94,False
2001,335,2023-12-20,79.32,False
2002,336,2023-07-28,74.53,False
2003,336,2024-05-02,101.84,False
2004,336,2024-03-09,144.39,False
2005,336,2023-01-25,109.17,False
2006,337,2023-03-01,143.32,False
2007,337,2023-12-29,158.14,False
2008,337,2022-11-19,106.32,False
2009,338,2024-02-22,92.91,False
2010,338,2024-04-25,50.86,False
2011,338,2024-03-27,92.23,False
2012,338,2024-04-17,49.97,False
2013,338,2024-04-12,39.52,True
2014,338,2023-12-04,47.29,False
2015,338,2023-10-01,111.28,False
2016,339,2024-01-26,145.49,False
2017,339,2024-06-23,108.8,False
2018,339,2023-11-11,77.05,False
2019,339,2024-05-30,83.43,False
2020,339,2023-12-06,117.94,False
2021,339,2023-10-15,97.07,False
2022,340,2023-06-02,124.56,False
2023,340,2022-07-24,93.05,False
2024,340,2023-08-01,123.07,False
2025,340,2024-01-25,62.34,False
2026,340,2024-06-27,92.1,False
2027,340,2022-11-01,78.82,False
2028,341,2023-02-02,76.08,False
2029,341,2023-12-15,116.81,False
2030,341,2023-05-01,118.71,False
2031,341,2024-06-28,80.73,False
2032,341,2024-04-07,119.44,False
2033,341,2024-05-18,62.46,True
2034,342,2022-07-10,84.0,False
2035,342,2022-10-21,108.1,False
2036,342,2022-08-13,73.88,False
2037,342,2024-02-10,105.62,False
2038,342,2023-03-02,87.46,False
2039,342,2023-08-22,125.65,False
2040,343,2023-12-31,71.42,False
2041,343,2024-04-10,74.51,False
2042,343,2024-04-15,72.39,False
2043,343,2024-07-14,121.51,True
2044,343,2024-02-06,132.83,False
2045,343,2023-12-12,64.34,False
2046,343,2024-03-13,96.56,False
2047,344,2023-12-08,71.61,False
2048,344,2022-12-20,68.32,False
2049,344,2024-01-05,54.29,True
2050,344,2021-12-05,67.06,False
2051,344,2021-12-11,68.48,True
2052,344,2022-12-06,56.6,False
2053,344,2023-10-11,85.27,True
2054,345,2022-10-10,96.47,True
2055,345,2024-06-23,33.73,False
2056,345,2023-12-15,143.9,False
2057,345,2023-04-12,69.29,False
2058,345,2022-10-02,53.5,False
2059,345,2023-10-16,108.52,True
2060,346,2024-07-03,146.56,True
2061,346,2024-07-15,189.83,True
2062,346,2024-07-06,148.41,False
2063,346,2024-07-05,109.21,True
2064,347,2024-02-10,72.81,False
2065,347,2024-07-07,126.39,False
2066,347,2024-02-24,67.99,False
2067,347,2022-11-01,124.81,False
2068,347,2023-02-04,113.76,False
2069,347,2024-06-30,39.31,True
2070,348,2023-08-18,55.11,False
2071,348,2024-01-18,21.54,False
2072,348,2023-01-26,48.69,True
2073,348,2023-09-15,68.23,False
2074,348,2023-04-02,58.41,False
2075,348,2023-10-17,75.1,False
2076,348,2022-11-21,62.87,False
2077,349,2022-03-28,67.85,False
2078,349,2023-08-18,40.87,False
2079,349,2024-01-22,44.05,False
2080,349,2023-04-25,48.64,True
2081,349,2022-10-14,55.14,False
2082,349,2024-03-10,94.85,False
2083,349,2022-02-11,83.89,False
2084,350,2022-09-22,114.31,False
2085,350,2023-03-15,90.16,False
2086,350,2022-08-05,95.38,True
2087,350,2022-12-31,79.2,False
2088,350,2021-11-19,92.71,False
2089,350,2023-10-14,87.06,False
2090,351,2024-06-14,121.35,False
2091,351,2024-02-20,80.6,False
2092,351,2024-04-15,112.23,False
2093,351,2024-06-24,79.52,True
2094,351,2024-07-05,108.61,False
2095,352,2023-10-15,88.09,True
2096,352,2024-07-11,73.24,False
2097,352,2024-03-19,102.11,False
2098,352,2024-06-27,103.75,True
2099,352,2024-03-26,88.18,False
2100,352,2024-06-25,79.37,False
2101,353,2023-07-28,80.25,False
2102,353,2022-12-05,142.13,False
2103,353,2023-11-18,148.0,False
2104,353,2023-08-22,148.69,False
2105,353,2023-02-05,77.38,True
2106,353,2023-06-02,83.22,False
2107,354,2023-09-23,61.33,False
2108,354,2023-07-05,168.0,False
2109,354,2023-08-17,196.08,False
2110,354,2023-10-23,87.81,True
2111,354,2023-09-03,110.3,False
2112,355,2024-03-10,97.59,True
2113,355,2022-07-25,102.36,False
2114,355,2023-06-26,66.32,False
2115,355,2023-03-21,93.1,True
2116,355,2023-10-22,62.48,True
2117,355,2024-04-20,93.87,False
2118,355,2024-06-04,66.21,False
2119,356,2024-02-01,130.47,False
2120,356,2023-03-13,70.82,True
2121,356,2023-09-11,97.47,False
2122,356,2023-02-20,24.66,False
2123,356,2023-12-09,80.81,True
2124,356,2022-12-17,135.92,False
2125,357,2023-09-18,122.25,True
2126,357,2023-09-27,86.66,False
2127,357,2023-02-28,98.1,False
2128,358,2023-12-13,65.05,True
2129,358,2023-05-21,58.41,False
2130,358,2023-05-18,97.35,True
2131,358,2023-01-01,42.53,False
2132,358,2023-08-14,85.5,False
2133,358,2023-04-27,84.78,False
2134,359,2023-12-04,78.72,False
2135,359,2023-10-29,98.59,False
2136,359,2023-10-22,83.91,False
2137,359,2023-12-15,102.5,False
2138,359,2024-03-15,83.55,False
2139,359,2024-01-14,110.24,False
2140,360,2024-05-20,51.2,False
2141,360,2024-03-14,103.21,False
2142,360,2024-07-14,92.75,False
2143,360,2024-04-27,76.46,False
2144,360,2024-05-22,88.47,True
2145,360,2024-01-17,121.5,False
2146,360,2024-01-04,87.35,False
2147,361,2023-11-09,249.07,False
2148,361,2024-03-26,199.14,False
2149,361,2024-04-06,170.67,True
2150,362,2023-05-12,79.49,False
2151,362,2024-06-13,35.9,False
2152,362,2024-04-17,109.51,False
2153,362,2024-05-09,82.93,False
2154,362,2022-06-18,66.33,False
2155,362,2022-07-08,123.13,False
2156,362,2023-12-05,114.03,True
2157,363,2023-06-28,98.02,False
2158,363,2024-01-17,130.04,False
2159,363,2024-04-06,92.42,False
2160,363,2022-12-27,112.26,False
2161,363,2022-07-18,153.36,False
2162,364,2024-01-12,97.14,True
2163,364,2021-08-13,127.77,False
2164,364,2022-10-09,109.41,False
2165,364,2024-01-08,121.3,False
2166,364,2021-09-25,63.83,False
2167,364,2021-10-19,58.15,False
2168,365,2024-05-06,59.87,False
2169,365,2023-08-31,81.13,False
2170,365,2023-09-06,106.18,False
2171,365,2024-02-22,35.31,False
2172,365,2023-10-17,83.82,False
2173,365,2024-01-23,61.16,False
2174,365,2023-11-15,86.24,False
2175,366,2024-05-24,91.63,False
2176,366,2024-01-13,26.77,False
2177,366,2023-10-27,36.05,False
2178,366,2024-03-12,73.06,False
2179,366,2024-01-26,94.01,False
2180,366,2024-01-11,84.38,False
2181,366,2023-09-17,91.36,False
2182,367,2022-02-25,86.48,False
2183,367,2023-03-06,75.5,True
2184,367,2024-01-30,47.42,False
2185,367,2024-02-24,101.83,False
2186,367,2023-07-07,62.95,False
2187,367,2022-01-24,93.38,False
2188,367,2022-08-17,75.04,False
2189,368,2024-06-20,69.09,False
2190,368,2024-06-22,61.81,False
2191,368,2024-06-19,56.57,False
2192,368,2024-07-10,47.27,False
2193,368,2024-07-05,37.55,False
2194,368,2024-07-07,61.83,False
2195,368,2024-07-19,58.1,False
2196,369,2024-02-09,86.59,False
2197,369,2023-12-14,106.64,False
2198,369,2023-09-29,62.2,True
2199,369,2024-02-26,143.35,False
2200,369,2024-05-29,54.19,False
2201,369,2023-11-05,150.77,False
2202,370,2024-04-04,162.36,True
2203,371,2023-04-25,93.21,False
2204,371,2024-06-28,56.61,True
2205,371,2023-02-11,83.32,False
2206,371,2024-01-21,101.29,False
2207,371,2024-01-09,107.01,False
2208,371,2022-10-27,87.92,False
2209,371,2024-04-20,78.98,False
2210,372,2024-02-11,129.91,False
2211,372,2022-08-02,114.23,True
2212,372,2022-07-16,68.65,True
2213,372,2024-05-15,86.14,False
2214,372,2024-01-14,101.54,False
2215,372,2023-12-07,105.94,True
2216,373,2023-10-24,75.75,False
2217,373,2023-09-14,184.69,True
2218,373,2023-10-21,234.21,False
2219,374,2023-07-14,63.47,True
2220,374,2023-06-10,63.99,False
2221,374,2023-07-22,65.6,True
2222,374,2024-03-12,108.9,True
2223,374,2024-07-14,84.55,False
2224,374,2023-07-25,12.57,False
2225,375,2022-08-17,91.43,True
2226,375,2024-01-25,77.5,True
2227,375,2022-06-24,107.08,False
2228,375,2023-04-24,71.66,False
2229,375,2023-03-25,60.15,True
2230,375,2023-07-24,64.27,False
2231,375,2022-09-10,84.16,False
2232,376,2023-09-28,80.66,True
2233,376,2022-08-28,81.64,False
2234,376,2022-11-26,51.19,True
2235,376,2022-07-19,81.71,False
2236,376,2022-09-01,82.51,False
2237,376,2023-02-22,90.08,False
2238,376,2022-12-06,70.43,False
2239,377,2023-11-19,66.58,True
2240,377,2024-02-06,59.52,False
2241,377,2023-09-24,38.52,False
2242,377,2023-10-02,115.02,True
2243,377,2024-04-24,53.36,True
2244,377,2023-12-22,76.87,False
2245,377,2024-05-02,58.6,False
2246,378,2024-02-24,117.56,False
2247,378,2023-04-02,70.33,False
